,product,date,rating,title,reviews
365,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","January 9, 2023",4.0 out of 5 stars,let's just say its liquid lemon starbursts,Lemon
366,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","January 6, 2023",4.0 out of 5 stars,Great price,Only complaint is 2 of the cans were dented & there wasn't any kind of fragile label on the shipping box. Other than that it was a great buy & well worth the price.
367,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","January 2, 2023",4.0 out of 5 stars,Very good taste,Very good
368,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","January 1, 2023",4.0 out of 5 stars,Twelve Count - Eleven Actually,"This product is good enough. I ended up with one can completely empty in the case. Paid for 12, got 11.

Not the end of the world but will most likely not buy again."
369,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","December 23, 2022",4.0 out of 5 stars,Usually a good order,"I have these on a monthly subscription. For the most part I love them, great flavor and zero calories. This last order came in really damaged though with about have the cans dented and bulging."
370,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","December 21, 2022",4.0 out of 5 stars,First time buyer,I really enjoyed the flavor of this bomb popsicle. I don’t usually drink energy drinks but had to see what the hype was about. Its pretty good.
371,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","December 21, 2022",4.0 out of 5 stars,This C4 falls a little short,I'm a C4 consumer and this one was a bit different. It fell short in taste and effectiveness which was a 1st for me.
372,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","December 21, 2022",4.0 out of 5 stars,House Divided,"My husband loves energy drinks where I only drink them every now and then. He loves many of the C4 flavors and I like getting them for him due to having less sugar than some others he was drinking.

I also love how many flavor combinations they offer as we have bought many different ones to rotate while drinking.

Our house is divided though as I am not a huge fan of the taste. I get too much sweetness and too much fake sugar. I cannot even drink a smaller can. He on the other hand loves them and has not found a flavor he does not like.

These come in smaller and larger cans as well. We both prefer the smaller can as the larger one is a lot to drink.

Overall, we will still buy them again and again though for my hsuband."
373,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","December 17, 2022",4.0 out of 5 stars,Great taste,"They taste good, way cheaper than buying them individually, and get me amped for my workout."
374,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","December 4, 2022",4.0 out of 5 stars,Blue slurpee taste,Tastes like a blue slushiee. Works well and small cans.
375,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","December 3, 2022",4.0 out of 5 stars,"It does give me a bounce , but taste awful",Flavor is bad.
376,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","December 2, 2022",4.0 out of 5 stars,Tasty,I like this flavor as far as a workout beverage I would pass too much carbonation for the gym😳
377,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","November 17, 2022",4.0 out of 5 stars,Not my favorite,Not my favorite but gets the job done
378,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","October 15, 2022",4.0 out of 5 stars,Straight to the bathroom,"If I can get there on time. I've been drinking Red Bull, Monster, and various other energy drinks for years and decided to give this a try a few days ago. Since they've arrived they've given me the squirts twice. TWICE! I can drink 20 beers, 2 Monsters, and maybe some Red Bull all in a day and be fine, even on an empty stomach, but as soon as I start sipping on one of this there's like a 25 percent chance this far that I'm gonna be walking around with ""chocolate syrup"" on my jeans unknowingly. Either way, it keeps me up for days at a time so I'm still giving it four stars."
379,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","October 13, 2022",4.0 out of 5 stars,Packed well,Love that you can mix with tea or add juice
380,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","October 9, 2022",4.0 out of 5 stars,"Yummy, still a standard energy drink.","Yummy! Advertised as a pre workout, just a standard energy drink. Tastes better than monsters or bangs."
381,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","October 2, 2022",4.0 out of 5 stars,Sometimes gave me the jitters and caffeine doesn’t do that to me,I think the flavor was good. It sometimes gave me the jitters and caffeine doesn’t do that to me. I think it’s kind of expensive too. So I am unlikely to buy it again.
382,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","September 30, 2022",4.0 out of 5 stars,"Good ""Pick Me Up""","This is a good pre-workout
I find the new price cost prohibitive though
I think it is a good product however for me teh new price is keeping me from buying more"
383,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","September 25, 2022",4.0 out of 5 stars,Tastes good,"Very good flavor my second flavor I tried and c4 so far been great , does give me energy thought out the day"
384,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","September 14, 2022",4.0 out of 5 stars,The can sucks,"The unopened cans are extremely fragile compared to other energy drinks iv had. At the same height, I have accidentally dropped monster's about 2 feet but when the same happens with C4 they burst at the top of the can or heavily deforms the top.
Other than the problem with the can it's a great drink!"
385,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","September 5, 2022",4.0 out of 5 stars,12oz not 16oz,"Just a heads up, these are the smaller 12oz cans and not the regular 16oz ones. With that being said, C4 energy drinks taste great and offers the caffeine boost one would expect."
386,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","August 28, 2022",4.0 out of 5 stars,Energy to pee,While it does give you some energy it makes you pee a lot ! And sometimes your skin has a tingling feeling. The taste is okay but nothing you will want to keep drinking all day like red Bull. Healthy in a way with no sugar
387,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","August 13, 2022",4.0 out of 5 stars,Not strong,Not strong
388,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","August 11, 2022",4.0 out of 5 stars,Taste,It doesn't taste like skittles but it still tastes good.
389,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","August 10, 2022",4.0 out of 5 stars,nice,"smooth tasty , really enjoyed the change."
390,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","August 10, 2022",4.0 out of 5 stars,Not bad!!,No
391,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","August 10, 2022",4.0 out of 5 stars,It’s good not my favorite.,C4 is not my favorite but if you like them this flavor is good.
392,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","July 28, 2022",4.0 out of 5 stars,Compares favorably to both the Bang energy sodas and the Reign sodas.,"I'm looking for a soda that's high in energy (caffeine), but low in sugar. Bang has several flavors, as does Reign, and there are many others. I tried this one based on the claim it tasted like Skittles. It is sweet, but not much of a Skittles taste to me. Not sure how much caffeine there is either, since I can drink a can before going to bed and sleep like a baby (except for the thumb sucking, crying, and bed wetting part), but I may just be tolerant to caffeine by now. More energy is something I have to do myself, to mentally amp myself to the point of feeling it. Can't really sell or bottle that. The price is more than regular sodas (Coke, Pepsi, Dr. Pepper), about the same as Bang, Reign, Monster, etc."
393,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","July 27, 2022",4.0 out of 5 stars,They make me itch.,"If I drink them too fast, I get itchy. What causes that I wonder?"
394,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","July 26, 2022",4.0 out of 5 stars,A Rush,"The drink works really well for giving you energy. You do need to be prepared for what they call a ""tingling"" feeling. I thought I was having an allergic reaction to it when I first tried it. It does go away, but it is just a very strange sensation. The Cherry Limeade is delicious."
395,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","July 26, 2022",4.0 out of 5 stars,Solid taste but can get overpowering quickl!,"When I first tried this I was in love with the flavor, but as with most things- it’s best in moderation.

Easy to throw this down so definitely worth a try, just be aware you may tire of them if “sweet” is not your thing."
396,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","July 23, 2022",4.0 out of 5 stars,Great product,"This product is one of my new favorite drinks. I love the price, taste and how fast Amazon gets them to me."
397,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","July 23, 2022",4.0 out of 5 stars,Great taste,"Strawberry starburst taste is right on .sweet enough with just a hint of tart. Bought this as an impulse on prime day with deep discount..it's in my regular rotation of energy drinks now when I can grab a deal. I gave it 5 stars for actually tasting exactly like it's name implies, and for the great value."
398,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","July 20, 2022",4.0 out of 5 stars,Arrived damaged,Great drink. Bad shipping.
399,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","July 16, 2022",4.0 out of 5 stars,Good,Got my case today and found a few cans sealed but empty
400,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","April 18, 2024",5.0 out of 5 stars,Energy,Love these drinks. The taste is exactly as labeled in my opinion.
401,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","April 18, 2024",5.0 out of 5 stars,Great taste,Great taste however the package was portly packed and arrived damaged. Couple of cans exploded
402,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","April 17, 2024",5.0 out of 5 stars,"Be careful, there is pre-workout in these!","You’re face will start itching, that’s how you know it works"
403,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","April 17, 2024",5.0 out of 5 stars,Great flavor for a Sugar Free energy drink,C4 has some terrific sugar free options as far as energy drinks go. The 16 oz ca has either 5 or 10 total calories for the whole serving. I like the high carbonation and the skittles flavor profile has turned out to be one of my favorites. Stores typically have these for $3 a can so the 12 pack is a good price. I will try other flavors since this was very good in my opinion
404,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","April 16, 2024",5.0 out of 5 stars,Amazing taste,Great taste. This flavor never gets old. Best energy drink out there and great flavors
405,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","April 15, 2024",5.0 out of 5 stars,Best one yet!,This is the best flavor of them all!!
406,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","April 9, 2024",5.0 out of 5 stars,Love this stuff,"Love the energy boost I get, make a good pre-workout drink and it tastes great"
407,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","April 8, 2024",5.0 out of 5 stars,Best stuff ever,Favorite flavor. Only thing that really wakes me up anymore.
408,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","April 7, 2024",5.0 out of 5 stars,Drink,Nice
409,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","April 5, 2024",5.0 out of 5 stars,Quality and value all in one.,Love the energy and it curves my appetite.
410,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","April 3, 2024",5.0 out of 5 stars,Coffee substitute for me,I’ve been searching for a morning energizer for a while. I’m not a coffee guy and a lot of brands flavors are just a little too much for me. This grape frost flavor is on point and I love it! C4 nailed it.
411,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","April 1, 2024",5.0 out of 5 stars,Good,I like it good price
412,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","April 1, 2024",5.0 out of 5 stars,Awesome,"This flavor of C4 is hands down my favorite. I'm not sensitive to caffeine, and generally speaking an energy drink does nothing for me. This however, has beta alanine which will give you the tingles. So buyer beware on that. This is true for any of the C4 flavors that feature a partly yellow can. With that said, I like the tingles, gives me a feeling that the drink is actually doing something. I've bought countless cases and 100, if not 1000s of these in singles from stores."
413,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","March 29, 2024",5.0 out of 5 stars,good preworkout,effect and flavor good
414,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","March 28, 2024",5.0 out of 5 stars,Great Product,C4 Energy drinks are a great low carb option. The flavor is good and it gives me just enough kick to get me going in the morning.
415,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","March 27, 2024",5.0 out of 5 stars,Great,Tastes awesome
416,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","March 25, 2024",5.0 out of 5 stars,Delicious,Delicious and energizing. Absolutely will purchase again!
417,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","March 25, 2024",5.0 out of 5 stars,Energy you can feel!,"I have loved c4 for years and the pink starburst one is the absolute best favor.
One thing to look out for in the beta-alanine in the drink. It gives you a tingling sensation which i like but to some it comes as a surprise!
This drink helps me have the best workouts!"
418,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","March 24, 2024",5.0 out of 5 stars,Excellent Taste,Tastes Great and Excellent Price. Gives me a nice jolt that other energy drinks do not seem to do. Can feel it through your body much more than others. Going to try out other flavors soon.
419,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","March 23, 2024",5.0 out of 5 stars,The best energy drink on the market..,I actually get some energy and mental alertness from this drink. The flavor is great. No dyes or sugar. And it works. Be aware it does have niacin so it can cause a flushing effect.
420,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","March 23, 2024",5.0 out of 5 stars,Good flavor,Tastes like skittles and low sugar and sodium
421,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","March 22, 2024",5.0 out of 5 stars,Amazinggg,This stuff is so good!!!! It’s very powerful. You only need a few sips to feel it work in like 5-10 minutes. I sip this throughout my workout. I lift brooooo 😭😭😭
422,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","March 22, 2024",5.0 out of 5 stars,Great product,Fast shipping fair price
423,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","March 19, 2024",5.0 out of 5 stars,So good!,"Packed nicely, no damage to any of the cans and this is my favorite flavor!"
424,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","March 18, 2024",5.0 out of 5 stars,Love C4,Love this product
425,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","March 18, 2024",5.0 out of 5 stars,Tastes great,"Tastes great, and there is no ""crash"""
426,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","March 18, 2024",5.0 out of 5 stars,Great tasting!,Great tasting and really gives you that kick when you need it!
427,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","March 18, 2024",5.0 out of 5 stars,Tasty,Didn't cause the skin tingle like other flavor do
428,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","March 18, 2024",5.0 out of 5 stars,C4 Energy Drink: My On-Off Relationship with the Energizer Bunny,"C4 Energy Drink swept me off my feet with its electrifying buzz, becoming my go-to for a few months. While I've tapered off, I still indulge occasionally for old times' sake. It's like catching up with an old flame – familiar, thrilling, and always leaves me buzzing."
429,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","March 15, 2024",5.0 out of 5 stars,My favorite drinks,Always helps me get through my workout after a long day at work
430,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","March 12, 2024",5.0 out of 5 stars,C4,C4 tastes great.
431,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","March 11, 2024",5.0 out of 5 stars,I love c4,I like it. Good stim
432,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","March 9, 2024",5.0 out of 5 stars,Great stuff,I love these C4s. It’s definitely a 50/50 on IF you will receive these though. Had to call Amazon customer support twice because we never received it.
433,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","March 7, 2024",5.0 out of 5 stars,My Teenager Approves,Never actually tried it but my 16 year old son loves it and has one every morning before high school to get up and going. He like this brand and Monster but doesn't like any of the other energy drinks. Full of fake sweetener and caffeine so not for the health fanatics but it's great for getting a sleepy teenager up and out the door to school on time.
434,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","March 7, 2024",5.0 out of 5 stars,Awesome flavor,These are so good! Worth the money!
435,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","March 6, 2024",5.0 out of 5 stars,Strawberry Starburst is my Favorite,"I've tried many brands and flavors of energy drinks and the C4 Strawberry Starburst is definitely my favorite. However, I tried the Watermelon Burst and that flavor was nearly intolerable."
436,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","March 5, 2024",5.0 out of 5 stars,The color is surprising I thought it’ll be more blue !,"So delicious. !!! It taste like soda
It’s really good and it definitely gives you the energy kick without jitters"
437,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","March 5, 2024",5.0 out of 5 stars,Very good,Really a good product
438,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","March 4, 2024",5.0 out of 5 stars,My favorite,Great price. My favorite energy drink
439,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","March 3, 2024",5.0 out of 5 stars,C4,This stuff is great and taste is awesome!!
440,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","March 2, 2024",5.0 out of 5 stars,my favorite taste,It always gives me energy when I go to the gym
441,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","March 1, 2024",5.0 out of 5 stars,Works great,"Ever since I tried it I have kept using for every workout, gives the energy needed to keep pushing, I workout 1-2hrs a day."
442,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","February 27, 2024",5.0 out of 5 stars,This stuff tastes amazing - and keeps you focused,"This stuff tastes amazing, one of the best flavors for any energy on the market - except for perhaps other C4 flavors. Just the right amount of kick and boost to keep you focused and going."
443,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","February 25, 2024",5.0 out of 5 stars,taste,👍
444,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","February 23, 2024",5.0 out of 5 stars,Great,"Some people are haters of grape flavors, but I’m a lover and I love this flavor!"
445,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","February 23, 2024",5.0 out of 5 stars,Exactly as advertised,"This is my favorite energy drink. You save tons of money by buying online vs stores.
Arrived on time and was packaged well."
446,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","February 18, 2024",5.0 out of 5 stars,Great product priced to high,Love this stuff but don’t like the price
447,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","February 18, 2024",5.0 out of 5 stars,Delish!,"Love this grape C4! Not all grape drinks taste good. You know what I’m talking about. This one is one of the best I’ve had, if not the best. Has caffeine, but doesn’t not affect my heart issues nor aggravates my tics, as I have Tourette’s."
448,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","February 17, 2024",5.0 out of 5 stars,"Great for working out, or just a pickup.","Taste good, awesome energy"
449,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","February 17, 2024",5.0 out of 5 stars,Delicious,These are a great value for a great price!! And they taste amazing!!
450,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","February 16, 2024",5.0 out of 5 stars,good price,cheaper than the local stores
451,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","February 11, 2024",5.0 out of 5 stars,Nice,Nice
