,product,date,rating,title,reviews,combined,sentiment,sentiment_taste,sentiment_flavor,sentiment_price,sentiment_package,sentiment_value,sentiment_packaging
67,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2023-11-21,2.0,avoid due using aspartame,avoid due using aspartame zero version produce us sucralose alot safer aspartame linked cancer pin hole brain dangerous substance care great flavor use risk,avoid due using aspartame avoid due using aspartame zero version produce us sucralose alot safer aspartame linked cancer pin hole brain dangerous substance care great flavor use risk,0,,-0.4404,,,,
250,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4 Fl Oz, 24 Cans (6 Packs of 4)",2023-11-21,5.0,great buy,great thing including subscribe always subscribing always stock never bad order red bull,great buy great thing including subscribe always subscribing always stock never bad order red bull,1,,,,,,
66,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2023-11-22,1.0,bad quality terrible taste effective recommend,bad quality terrible taste effective recommend,bad quality terrible taste effective recommend bad quality terrible taste effective recommend,0,-0.4588,,,,,
65,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2023-11-23,5.0,yummy,good want reduce sugar intake flavor different full sugar redbull still taste great give item want red bull,yummy good want reduce sugar intake flavor different full sugar redbull still taste great give item want red bull,1,0.9001,0.9001,,,,
249,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4 Fl Oz, 24 Cans (6 Packs of 4)",2023-11-23,1.0,original austria,shop store expiration original austria sent switzerland expired,original austria shop store expiration original austria sent switzerland expired,0,,,,,,
321,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4FL Oz, 12 count (Pack of 1)",2023-11-24,5.0,tastes good,nice easy way getting redbull,tastes good nice easy way getting redbull,1,0.8225,,,,,
108,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 8.4 Fl Oz (4 Pack)",2023-11-24,5.0,great product,use everyday boost,great product use everyday boost,1,,,,,,
64,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2023-11-24,1.0,half can flat,waste money part receiving red bull never deal flat can wow,half can flat waste money part receiving red bull never deal flat can wow,0,,,,,,
248,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4 Fl Oz, 24 Cans (6 Packs of 4)",2023-11-24,5.0,saves trip costco,love red bull great energy drink one small take care day get moving better cup coffee check price per amazon red bull offer one found cheapest buy can still cheap costco get delivered right house free prime member,saves trip costco love red bull great energy drink one small take care day get moving better cup coffee check price per amazon red bull offer one found cheapest buy can still cheap costco get delivered right house free prime member,1,,,0.9661,,,
63,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2023-11-25,1.0,redbull,can case,redbull can case,0,,,,,,
320,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4FL Oz, 12 count (Pack of 1)",2023-11-25,5.0,absolutely refreshing,red bull absolutely favorite go energy drink pack perfect size mood taste needing bigger size great quality price compared seller,absolutely refreshing red bull absolutely favorite go energy drink pack perfect size mood taste needing bigger size great quality price compared seller,1,0.9254,,0.9254,,,
61,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2023-11-27,1.0,pack four like described loose can tasted old throw away,pack four like described loose can tasted old throw away,pack four like described loose can tasted old throw away pack four like described loose can tasted old throw away,0,0.1027,,,,,
62,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2023-11-27,5.0,better regular red bull,prefer sugar free red bull regular one wakes feeling drained gives little boost finish day oz perfect amount mess stomach make sick,better regular red bull prefer sugar free red bull regular one wakes feeling drained gives little boost finish day oz perfect amount mess stomach make sick,1,,,,,,
247,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4 Fl Oz, 24 Cans (6 Packs of 4)",2023-11-29,5.0,good,good taste give energy drink,good good taste give energy drink,1,0.7845,,,,,
107,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 8.4 Fl Oz (4 Pack)",2023-11-29,5.0,cheaper store,delicious expiration date late buying,cheaper store delicious expiration date late buying,1,,,,,,
426,"Amazon.com: Customer reviews: Red Bull Red Edition Watermelon Energy Drink, 8.4 Fl Oz, 24 Cans",2023-11-30,5.0,favorite energy drink,best tasting energy drink love,favorite energy drink best tasting energy drink love,1,,,,,,
246,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4 Fl Oz, 24 Cans (6 Packs of 4)",2023-11-30,3.0,good,good,good good,0,,,,,,
60,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2023-12-01,1.0,redbull increasing cost day day,saddens,redbull increasing cost day day saddens,0,,,,,,
245,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4 Fl Oz, 24 Cans (6 Packs of 4)",2023-12-02,5.0,great taste price,noticing local walmart increasing price red bulls past year several time enough pack le still taste box store waiting price drop rarely come around day order trustworthy seller thx keeping airborne red bull give wing,great taste price noticing local walmart increasing price red bulls past year several time enough pack le still taste box store waiting price drop rarely come around day order trustworthy seller thx keeping airborne red bull give wing,1,0.8442,,0.8442,,,
59,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2023-12-03,5.0,simple delicious favorite redbull,next red bull zero probably best sugar option energy drink drinker recommended taste depends person drink,simple delicious favorite redbull next red bull zero probably best sugar option energy drink drinker recommended taste depends person drink,1,0.93,,,,,
58,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2023-12-04,5.0,perfect,great price,perfect great price,1,,,0.8316,,,
57,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2023-12-04,4.0,caffeine addiction real,know flavor aware good need caffeine outrun soul crushing withdrawal headache hold full time job ca afford sugar crash guess life star,caffeine addiction real know flavor aware good need caffeine outrun soul crushing withdrawal headache hold full time job ca afford sugar crash guess life star,1,,-0.296,,,,
244,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4 Fl Oz, 24 Cans (6 Packs of 4)",2023-12-07,5.0,one energy drink without artificial sweetener,truly enjoy taste red bull main reason find consistently coming back one energy drink market use sucralose aspartame etc sweeten drink stand taste artificial sweetener would much rather calorie real sugar calorie gross aftertaste everything else,one energy drink without artificial sweetener truly enjoy taste red bull main reason find consistently coming back one energy drink market use sucralose aspartame etc sweeten drink stand taste artificial sweetener would much rather calorie real sugar calorie gross aftertaste everything else,1,0.2249,,,,,
243,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4 Fl Oz, 24 Cans (6 Packs of 4)",2023-12-08,5.0,yes,real good redbull lol,yes real good redbull lol,1,,,,,,
56,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2023-12-10,5.0,good,encanta la presentación la entrega,good encanta la presentación la entrega,1,,,,,,
55,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2023-12-10,5.0,great value,love sugar free red bull product arrived time without issue purchase future,great value love sugar free red bull product arrived time without issue purchase future,1,,,,,0.9325,0.9325
425,"Amazon.com: Customer reviews: Red Bull Red Edition Watermelon Energy Drink, 8.4 Fl Oz, 24 Cans",2023-12-10,5.0,best redbull,red bull nailed watermelon flavored drink much better others far plus getting pack saving purchase,best redbull red bull nailed watermelon flavored drink much better others far plus getting pack saving purchase,1,,0.7964,,,,
53,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2023-12-12,5.0,love,love taste good come quickly amazon prime last month help get long shift,love love taste good come quickly amazon prime last month help get long shift,1,0.9403,,,,,
54,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2023-12-12,1.0,busted can,cans busted three four can leaking case almost can dent take can wash,busted can cans busted three four can leaking case almost can dent take can wash,0,,,,,,
52,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2023-12-16,4.0,good product time,ordering month case time still original packaging can damaged case exploded inside come bubble wrapped assume damage happens prior final shipment,good product time ordering month case time still original packaging can damaged case exploded inside come bubble wrapped assume damage happens prior final shipment,1,,,,,,
51,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2023-12-17,1.0,cigarette smoke,product came smelling like cigarette smoke bad made house smell clean lessen smell,cigarette smoke product came smelling like cigarette smoke bad made house smell clean lessen smell,0,,,,,,
242,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4 Fl Oz, 24 Cans (6 Packs of 4)",2023-12-17,5.0,great taste,best tasting energy drink,great taste best tasting energy drink,1,0.886,,,,,
424,"Amazon.com: Customer reviews: Red Bull Red Edition Watermelon Energy Drink, 8.4 Fl Oz, 24 Cans",2023-12-19,1.0,dented can,arrived beat shipping box can rolling around freely box can dented badly damage exploded tape box back returning,dented can arrived beat shipping box can rolling around freely box can dented badly damage exploded tape box back returning,0,,,,,,
106,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 8.4 Fl Oz (4 Pack)",2023-12-19,5.0,gave wing,kidding got night shift,gave wing kidding got night shift,1,,,,,,
423,"Amazon.com: Customer reviews: Red Bull Red Edition Watermelon Energy Drink, 8.4 Fl Oz, 24 Cans",2023-12-19,5.0,watermelon,love flavor extra kick mornings,watermelon love flavor extra kick mornings,1,,0.6369,,,,
241,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4 Fl Oz, 24 Cans (6 Packs of 4)",2023-12-19,4.0,favorite drink,nice delivered le expensive amazon,favorite drink nice delivered le expensive amazon,1,,,,,,
50,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2023-12-22,4.0,ultimate energy,gives power generation warrior,ultimate energy gives power generation warrior,1,,,,,,
49,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2023-12-24,4.0,order came time,red bull came early bought reasonable price,order came time red bull came early bought reasonable price,1,,,0.0,,,
319,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4FL Oz, 12 count (Pack of 1)",2023-12-26,5.0,careful expensive wing give surgically removed,like taste energy boost nice extreme recent energy drink overdo caffeine problem really give wing first flying pretty neat ffa sooo many requirement getting cleared air traffic control take busy metropolitan area nightmare biggest issue could fit single shirt anymore get wrong great summer time year really need jacket third bout avian flu gave removed,careful expensive wing give surgically removed like taste energy boost nice extreme recent energy drink overdo caffeine problem really give wing first flying pretty neat ffa sooo many requirement getting cleared air traffic control take busy metropolitan area nightmare biggest issue could fit single shirt anymore get wrong great summer time year really need jacket third bout avian flu gave removed,1,0.9485,,,,,
48,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2023-12-26,5.0,literally give wing,like straight im airborne writing product review,literally give wing like straight im airborne writing product review,1,,,,,,
47,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2023-12-28,1.0,holes can,received case drink hole bottom got can drink wont order,holes can received case drink hole bottom got can drink wont order,0,,,,,,
45,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2023-12-29,5.0,good price,good price,good price good price,1,,,0.7003,,,
240,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4 Fl Oz, 24 Cans (6 Packs of 4)",2023-12-29,5.0,good,good product,good good product,1,,,,,,
46,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2023-12-29,5.0,got work school,kept case car cold grab one omw work cheaper buying individually case ordered arrived fine dented crushed can,got work school kept case car cold grab one omw work cheaper buying individually case ordered arrived fine dented crushed can,1,,,,,,
44,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2023-12-30,5.0,fast shipping,great deal drink redbull daily,fast shipping great deal drink redbull daily,1,,,,,,
318,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4FL Oz, 12 count (Pack of 1)",2023-12-30,5.0,know,yes gave wing,know yes gave wing,1,,,,,,
317,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4FL Oz, 12 count (Pack of 1)",2024-01-02,2.0,redbull box seemed glue holding together,option drive min return take loss since one busted take loss picked redbull box side glued dont know redbull issue handled badly opened side box,redbull box seemed glue holding together option drive min return take loss since one busted take loss picked redbull box side glued dont know redbull issue handled badly opened side box,0,,,,,,
43,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2024-01-02,1.0,gross,moldy everywhere one got busted whole car nasty wash em busted recently mold clearly week making,gross moldy everywhere one got busted whole car nasty wash em busted recently mold clearly week making,0,,,,,,
316,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4FL Oz, 12 count (Pack of 1)",2024-01-03,1.0,horrible presentation,original packaging can arrived ruined beat would give zero star review option,horrible presentation original packaging can arrived ruined beat would give zero star review option,0,,,,,,
239,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4 Fl Oz, 24 Cans (6 Packs of 4)",2024-01-03,5.0,cheaper store,way cheaper buying store really convenient love red bull,cheaper store way cheaper buying store really convenient love red bull,1,,,,,,
315,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4FL Oz, 12 count (Pack of 1)",2024-01-05,5.0,expected,received ordered can sealed box tasted expected,expected received ordered can sealed box tasted expected,1,0.0,,,,,
422,"Amazon.com: Customer reviews: Red Bull Red Edition Watermelon Energy Drink, 8.4 Fl Oz, 24 Cans",2024-01-05,4.0,expensive,great red bull high price,expensive great red bull high price,1,,,0.6249,,,
42,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2024-01-05,1.0,damaged broken one missing,dislike package broken damaged one drink missing,damaged broken one missing dislike package broken damaged one drink missing,0,,,,-0.9517,,
41,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2024-01-06,5.0,good,package came perfect condition leak can taste great,good package came perfect condition leak can taste great,1,0.8519,,,0.8519,,
421,"Amazon.com: Customer reviews: Red Bull Red Edition Watermelon Energy Drink, 8.4 Fl Oz, 24 Cans",2024-01-06,5.0,great price,bought bc kid come home smaller figured cheaper buy way instead,great price bought bc kid come home smaller figured cheaper buy way instead,1,,,0.6249,,,
105,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 8.4 Fl Oz (4 Pack)",2024-01-06,5.0,good price,nice like redbud,good price nice like redbud,1,,,0.802,,,
420,"Amazon.com: Customer reviews: Red Bull Red Edition Watermelon Energy Drink, 8.4 Fl Oz, 24 Cans",2024-01-07,5.0,amazing flavor,good price cheaper buy case flavor really good,amazing flavor good price cheaper buy case flavor really good,1,,0.8625,0.8625,,,
238,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4 Fl Oz, 24 Cans (6 Packs of 4)",2024-01-07,5.0,redbull,know getting buy case jager bomb,redbull know getting buy case jager bomb,1,,,,,,
237,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4 Fl Oz, 24 Cans (6 Packs of 4)",2024-01-10,4.0,like taste,well overpriced,like taste well overpriced,1,0.5574,,0.5574,,,
39,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2024-01-11,1.0,sucralose aspartame,particular batch ordered aspartame listed recieved redbull sucralose know artificial sweetener bad longer able drink wondered tasted different would love old formulated sugar free red bull sucralose way worse repercussion opinion,sucralose aspartame particular batch ordered aspartame listed recieved redbull sucralose know artificial sweetener bad longer able drink wondered tasted different would love old formulated sugar free red bull sucralose way worse repercussion opinion,0,0.2263,,,,,
40,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2024-01-11,5.0,jitter,husband drink every day jitter sugar free great,jitter husband drink every day jitter sugar free great,1,,,,,,
419,"Amazon.com: Customer reviews: Red Bull Red Edition Watermelon Energy Drink, 8.4 Fl Oz, 24 Cans",2024-01-12,5.0,great drink,husband love drink great price,great drink husband love drink great price,1,,,0.9246,,,
418,"Amazon.com: Customer reviews: Red Bull Red Edition Watermelon Energy Drink, 8.4 Fl Oz, 24 Cans",2024-01-13,5.0,saves couple buck come door,slightly cheaper buying bulk save trip u red bull addict,saves couple buck come door slightly cheaper buying bulk save trip u red bull addict,1,,,,,,
38,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2024-01-13,5.0,described,described,described described,1,,,,,,
236,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4 Fl Oz, 24 Cans (6 Packs of 4)",2024-01-14,5.0,good product,satsfying,good product satsfying,1,,,,,,
235,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4 Fl Oz, 24 Cans (6 Packs of 4)",2024-01-16,2.0,expiration code newest market,going retail store cost carbonation better expiration code better flavor better,expiration code newest market going retail store cost carbonation better expiration code better flavor better,0,,0.8271,,,,
37,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2024-01-17,5.0,,, ,1,,,,,,
314,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4FL Oz, 12 count (Pack of 1)",2024-01-18,5.0,get wing,redbull best way better coffee,get wing redbull best way better coffee,1,,,,,,
234,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4 Fl Oz, 24 Cans (6 Packs of 4)",2024-01-20,5.0,great stuff,good morning,great stuff good morning,1,,,,,,
417,"Amazon.com: Customer reviews: Red Bull Red Edition Watermelon Energy Drink, 8.4 Fl Oz, 24 Cans",2024-01-21,5.0,bulk great,live red bull plz sponser xoxo college student,bulk great live red bull plz sponser xoxo college student,1,,,,,,
35,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2024-01-22,1.0,want return new can return,red bull damaged look like frozen can dentist,want return new can return red bull damaged look like frozen can dentist,0,,,,,,
233,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4 Fl Oz, 24 Cans (6 Packs of 4)",2024-01-22,5.0,always time delivery,love convenient case red bull come pack total pks unit share family delivery always time promised thank,always time delivery love convenient case red bull come pack total pks unit share family delivery always time promised thank,1,,,,,,
36,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2024-01-22,5.0,give wing,absolutely love option red bull great value compared convenience store going pay double per usually one way work every morning glad amazon offer,give wing absolutely love option red bull great value compared convenience store going pay double per usually one way work every morning glad amazon offer,1,,,,,0.9359,0.9359
34,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2024-01-23,5.0,tastes great,use energy drink works,tastes great use energy drink works,1,0.7351,,,,,
313,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4FL Oz, 12 count (Pack of 1)",2024-01-25,1.0,like refund replacement,whole package redbull damaged sòme can open inside smashed box refund send another one address vera upset loyal customer sincerely crystal foley hoping replacement order,like refund replacement whole package redbull damaged sòme can open inside smashed box refund send another one address vera upset loyal customer sincerely crystal foley hoping replacement order,0,,,,0.7184,,
312,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4FL Oz, 12 count (Pack of 1)",2024-01-25,4.0,good,expensive,good expensive,1,,,,,,
232,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4 Fl Oz, 24 Cans (6 Packs of 4)",2024-01-25,4.0,redbull job fine,personally think price bit high little can bad far individual price go could alot worse taste always complaint giving product,redbull job fine personally think price bit high little can bad far individual price go could alot worse taste always complaint giving product,1,-0.651,,-0.651,,,
416,"Amazon.com: Customer reviews: Red Bull Red Edition Watermelon Energy Drink, 8.4 Fl Oz, 24 Cans",2024-01-26,1.0,sent package torn can box box untaped well,sent package torn can box box untaped well,sent package torn can box box untaped well sent package torn can box box untaped well,0,,,,0.0516,,
33,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2024-01-26,1.0,product damage,,product damage ,0,,,,,,
231,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4 Fl Oz, 24 Cans (6 Packs of 4)",2024-01-27,5.0,always use amazon,happy purchase,always use amazon happy purchase,1,,,,,,
415,"Amazon.com: Customer reviews: Red Bull Red Edition Watermelon Energy Drink, 8.4 Fl Oz, 24 Cans",2024-01-27,5.0,always use amazon,happy purchase,always use amazon happy purchase,1,,,,,,
311,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4FL Oz, 12 count (Pack of 1)",2024-01-27,5.0,always use amazon,happy purchase,always use amazon happy purchase,1,,,,,,
230,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4 Fl Oz, 24 Cans (6 Packs of 4)",2024-01-28,5.0,red bull,yep definitely red bull came fast undamaged definitely sitting around somewhere long affect freshness,red bull yep definitely red bull came fast undamaged definitely sitting around somewhere long affect freshness,1,,,,,,
32,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2024-01-28,3.0,icompete package,package came incomplete two can missing,icompete package package came incomplete two can missing,0,,,,-0.296,,
31,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2024-01-30,1.0,red bull,cans came crushed box filled red bull,red bull cans came crushed box filled red bull,0,,,,,,
310,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4FL Oz, 12 count (Pack of 1)",2024-01-31,4.0,amazing,always taste good work wonderful make red bull refresher home cheaper coffee shop,amazing always taste good work wonderful make red bull refresher home cheaper coffee shop,1,0.886,,,,,
30,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2024-02-01,2.0,damaged product,everytime order monthly usually can damaged like ca go sending back can package heavy time valuable,damaged product everytime order monthly usually can damaged like ca go sending back can package heavy time valuable,0,,,,-0.0516,,
29,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2024-02-03,5.0,best,good,best good,1,,,,,,
229,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4 Fl Oz, 24 Cans (6 Packs of 4)",2024-02-04,5.0,good price,good price subscription,good price good price subscription,1,,,0.7003,,,
28,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2024-02-05,4.0,subscribed,receive product monthly order normally complaint received january bottom box soaking wet opened box can busted can dented purchase rough ride,subscribed receive product monthly order normally complaint received january bottom box soaking wet opened box can busted can dented purchase rough ride,1,,,,,,
228,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4 Fl Oz, 24 Cans (6 Packs of 4)",2024-02-05,5.0,red bull,wife drink one every morning usually stop way home work way convient le expensive thanks,red bull wife drink one every morning usually stop way home work way convient le expensive thanks,1,,,,,,
227,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4 Fl Oz, 24 Cans (6 Packs of 4)",2024-02-07,1.0,bummed result,received product shipping package damaged however several can damaged cracked resulted packaging soaked getting full can redbull unfortunate sticky mess get amount ordered,bummed result received product shipping package damaged however several can damaged cracked resulted packaging soaked getting full can redbull unfortunate sticky mess get amount ordered,0,,,,-0.8834,,
414,"Amazon.com: Customer reviews: Red Bull Red Edition Watermelon Energy Drink, 8.4 Fl Oz, 24 Cans",2024-02-09,5.0,best,best tasting energy drink ever,best best tasting energy drink ever,1,,,,,,
104,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 8.4 Fl Oz (4 Pack)",2024-02-09,1.0,missing can,already opened box missign several can,missing can already opened box missign several can,0,,,,,,
27,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2024-02-12,5.0,sometimes guy got ta ride bull,alright listen folk got secret weapon conquering long day late night red bull sugar free energy drink let tell stuff real deal first let talk taste crisp refreshing got classic red bull kick without guilt yeah right sugar power day without worrying crashing later let forget energy boost know kind magic put little fl oz can like lightning bolt straight system whether pulling need lunch red bull sugar free got back can pack pack keeping track plenty last whatever life throw way whether student burning midnight oil busy professional juggling million thing someone want kick day high gear favor stock red bull sugar free energy drink trust wo regret,sometimes guy got ta ride bull alright listen folk got secret weapon conquering long day late night red bull sugar free energy drink let tell stuff real deal first let talk taste crisp refreshing got classic red bull kick without guilt yeah right sugar power day without worrying crashing later let forget energy boost know kind magic put little fl oz can like lightning bolt straight system whether pulling need lunch red bull sugar free got back can pack pack keeping track plenty last whatever life throw way whether student burning midnight oil busy professional juggling million thing someone want kick day high gear favor stock red bull sugar free energy drink trust wo regret,1,0.9775,,,,,
26,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2024-02-13,5.0,awesome,fast shipping good price like thank much,awesome fast shipping good price like thank much,1,,,0.9001,,,
226,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4 Fl Oz, 24 Cans (6 Packs of 4)",2024-02-14,5.0,el bien,ordené cinco cajas de red bull llegó cuatro falta uno,el bien ordené cinco cajas de red bull llegó cuatro falta uno,1,,,,,,
225,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4 Fl Oz, 24 Cans (6 Packs of 4)",2024-02-15,5.0,great product,subscription arrive every week like clockwork arrive time great packaging,great product subscription arrive every week like clockwork arrive time great packaging,1,,,,,,
103,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 8.4 Fl Oz (4 Pack)",2024-02-17,1.0,smell like perfume,drinking perfume enough price,smell like perfume drinking perfume enough price,0,,,0.3612,,,
224,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4 Fl Oz, 24 Cans (6 Packs of 4)",2024-02-18,4.0,red bull,like deliver time,red bull like deliver time,1,,,,,,
223,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4 Fl Oz, 24 Cans (6 Packs of 4)",2024-02-19,1.0,busted can,can busted enjoy full case,busted can can busted enjoy full case,0,,,,,,
309,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4FL Oz, 12 count (Pack of 1)",2024-02-20,2.0,bad,loose can everywhere point sending open box loose can rolling around bag weird,bad loose can everywhere point sending open box loose can rolling around bag weird,0,,,,,,
222,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4 Fl Oz, 24 Cans (6 Packs of 4)",2024-02-21,5.0,citrus delicious,know know buy amazing cold ice,citrus delicious know know buy amazing cold ice,1,,,,,,
25,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2024-02-23,5.0,energy call,far ordered multiple case time marked heavy shipment come undamaged reliable,energy call far ordered multiple case time marked heavy shipment come undamaged reliable,1,,,,,,
24,"Amazon.com: Customer reviews: Red Bull Energy Drink, Sugar Free, 12 Fl Oz, 24 Cans",2024-02-28,5.0,love redbull,drink redbull almost every morning get expensive great price make feel better caffeine habit,love redbull drink redbull almost every morning get expensive great price make feel better caffeine habit,1,,,0.9042,,,
221,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4 Fl Oz, 24 Cans (6 Packs of 4)",2024-02-28,5.0,great product,great product love recommend one love taking energy drink,great product great product love recommend one love taking energy drink,1,,,,,,
220,"Amazon.com: Customer reviews: Red Bull Energy Drink, 8.4 Fl Oz, 24 Cans (6 Packs of 4)",2024-02-28,5.0,yum,fav,yum fav,1,,,,,,
